0,0,0,0.0004
0.0013,0.0606,2.771,0.0035
0.0041,0.1468,4.5315,0.0119
0.0087,0.2358,4.533,0.0272
0.0152,0.3255,4.5411,0.0503
0.0234,0.4158,4.551,0.0811
0.0336,0.5072,4.5329,0.12
0.0455,0.5973,4.5535,0.1667
0.0593,0.6886,4.5582,0.2213
0.0748,0.779,4.5255,0.2841
0.0923,0.8702,4.5371,0.3554
0.1113,0.9597,4.5136,0.4347
0.1325,1.0512,4.5481,0.5225
0.1553,1.1407,4.4747,0.6194
0.1798,1.2304,4.507,0.7247
0.2063,1.321,4.5074,0.8393
0.2345,1.4096,4.4401,0.9633
0.2644,1.4991,4.4789,1.0964
0.2961,1.5878,4.4426,1.2394
0.3297,1.6767,4.438,1.3926
0.365,1.7645,4.3887,1.5564
0.402,1.8521,4.3929,1.7305
0.4409,1.9403,4.3987,1.916
0.4814,2.0263,4.3049,2.1132
0.5236,2.113,4.3422,2.3219
0.5676,2.1993,4.3086,2.5432
0.6132,2.2841,4.2423,2.7774
0.6606,2.3691,4.2531,3.025
0.7098,2.4536,4.2143,3.2871
0.7604,2.5359,4.1202,3.5638
0.8128,2.6193,4.1688,3.8554
0.8668,2.7008,4.0784,4.1634
0.9224,2.7815,4.0348,4.4881
0.9797,2.8617,4.0079,4.8308
1.0384,2.9398,3.9099,5.1919
1.0988,3.0183,3.9241,5.5725
1.1607,3.0946,3.8112,5.9744
1.2242,3.1695,3.7467,6.3983
1.289,3.243,3.6765,6.845
1.3552,3.3155,3.625,7.3158
1.423,3.3863,3.5399,7.8129
1.4921,3.4547,3.4227,8.3377
1.5626,3.5219,3.3534,8.8919
1.6343,3.5863,3.2201,9.4772
1.7072,3.6484,3.1081,10.095
1.7815,3.7099,3.074,10.7483
1.8567,3.7657,2.7903,11.4392
1.9331,3.8212,2.7756,12.1695
2.0106,3.873,2.5913,12.9425
2.0891,3.9216,2.4294,13.7614
2.1684,3.9661,2.2233,14.6289
2.2485,4.0076,2.0747,15.5477
2.3294,4.0452,1.8811,16.5213
2.411,4.0765,1.5639,17.5535
2.4908,3.9902,-4.3134,18.634
2.5679,3.8583,-6.5985,19.7427
2.6428,3.7414,-5.8398,20.873
2.7152,3.6264,-5.7535,22.0243
2.7857,3.52,-5.317,23.1959
2.854,3.4163,-5.1856,24.3878
2.9204,3.3197,-4.83,25.5993
2.9849,3.2267,-4.6551,26.8292
3.0478,3.1418,-4.2419,28.0774
3.1089,3.0596,-4.109,29.3435
3.1687,2.9849,-3.7366,30.6263
3.2269,2.9138,-3.5544,31.9244
3.2839,2.8514,-3.1221,33.2372
3.3398,2.7917,-2.9827,34.5641
3.3946,2.7399,-2.5926,35.9034
3.4484,2.6929,-2.3478,37.2542
3.5015,2.6529,-1.9988,38.6156
3.5538,2.617,-1.7991,39.9857
3.6056,2.5891,-1.3927,41.3626
3.657,2.5674,-1.0838,42.7459
3.708,2.5499,-0.8741,44.1336
3.7588,2.5408,-0.458,45.5235
3.8095,2.538,-0.1409,46.9152
3.8604,2.5405,0.1288,48.3073
3.9114,2.5496,0.4522,49.6975
3.9627,2.5661,0.827,51.0844
4.0144,2.5873,1.0579,52.4658
4.0668,2.6189,1.5803,53.841
4.1198,2.6524,1.6742,55.2085
4.1738,2.6964,2.1994,56.5661
4.2287,2.7452,2.4431,57.9131
4.2847,2.8009,2.7866,59.2474
4.342,2.8653,3.2179,60.5682
4.4007,2.9341,3.4368,61.8742
4.4609,3.0116,3.8784,63.1632
4.5228,3.0963,4.2352,64.4346
4.5866,3.1883,4.5986,65.6879
4.6523,3.2862,4.8987,66.9209
4.7202,3.3949,5.4312,68.1332
4.7904,3.5085,5.678,69.324
4.863,3.6314,6.1504,70.4914
4.9382,3.7594,6.3975,71.6349
5.016,3.8881,6.4379,72.7522
5.0964,4.0213,6.6542,73.8411
5.1794,4.1546,6.6705,74.8997
5.2653,4.2916,6.8503,75.9264
5.3539,4.4291,6.87,76.9202
5.4452,4.5678,6.9393,77.8793
5.5395,4.7087,7.0393,78.8033
5.6364,4.8489,7.0094,79.6912
5.7362,4.9906,7.0902,80.5419
5.8389,5.1331,7.127,81.3557
5.9444,5.2751,7.0973,82.1325
6.0527,5.4172,7.1085,82.8717
6.1639,5.5601,7.1431,83.5734
6.278,5.7025,7.1166,84.2381
6.3949,5.8444,7.0944,84.8656
6.5146,5.9864,7.0999,85.456
6.6371,6.128,7.0853,86.0096
6.7626,6.2697,7.0792,86.5268
6.8907,6.4103,7.0314,87.0078
7.0218,6.5514,7.0582,87.4528
7.1556,6.6917,7.0111,87.8623
7.2922,6.8318,7.0091,88.2363
7.4317,6.9719,7.002,88.5751
7.5739,7.1114,6.9785,88.879
7.7189,7.2511,6.9833,89.1479
