0,0,0,0.6164
0.0016,0.0719,3.2179,0.6212
0.0049,0.1736,5.399,0.6335
0.0104,0.2802,5.4484,0.6554
0.0181,0.3908,5.6014,0.6883
0.028,0.5022,5.6189,0.7321
0.0402,0.6139,5.6274,0.787
0.0546,0.7258,5.6339,0.8529
0.0715,0.838,5.5631,0.9306
0.0907,0.9523,5.6937,1.0202
0.1117,1.0656,5.7311,1.1202
0.1352,1.1765,5.5527,1.2315
0.1612,1.2902,5.6477,1.3555
0.1893,1.4049,5.7247,1.4917
0.2197,1.5186,5.6944,1.6393
0.2521,1.6321,5.7043,1.7986
0.287,1.7451,5.656,1.9702
0.3243,1.8595,5.7115,2.1551
0.3639,1.9745,5.7275,2.3533
0.4056,2.0903,5.8004,2.5643
0.4497,2.2046,5.7194,2.7882
0.4961,2.3202,5.778,3.0259
0.5448,2.436,5.7972,3.2776
0.5957,2.5522,5.8174,3.5433
0.6492,2.6682,5.7852,3.8242
0.7049,2.7862,5.9032,4.1202
0.7629,2.9037,5.8859,4.431
0.8233,3.0207,5.8578,4.7575
0.886,3.1393,5.9269,5.1006
0.9512,3.2584,5.9558,5.4606
1.0188,3.3781,5.9861,5.8379
1.0889,3.4978,5.9658,6.2334
1.1611,3.6204,6.1473,6.6466
1.2361,3.7394,5.939,7.0787
1.3133,3.8635,6.2107,7.5308
1.3929,3.9856,6.1104,8.0025
1.475,4.1094,6.1952,8.4948
1.5597,4.2331,6.1858,9.0091
1.647,4.3588,6.2758,9.5464
1.7366,4.4862,6.3766,10.1065
1.829,4.6119,6.2752,10.6905
1.9238,4.7413,6.4714,11.2999
2.0211,4.8707,6.4802,11.9342
2.1212,4.9995,6.4296,12.5957
2.2237,5.1331,6.69,13.2848
2.329,5.264,6.5489,14.0022
2.437,5.3982,6.7076,14.7501
2.5477,5.5337,6.7739,15.5292
2.6612,5.6697,6.7872,16.3408
2.7774,5.8089,6.9617,17.1858
2.8963,5.9474,6.9287,18.0647
3.0179,6.0883,7.0518,18.979
3.1425,6.2296,7.0698,19.9303
3.2701,6.3726,7.1392,20.9211
3.4003,6.5176,7.2559,21.9511
3.5314,6.5501,1.6275,23.0117
3.6618,6.5172,-1.6458,24.089
3.7914,6.4788,-1.9227,25.1763
3.9201,6.4421,-1.8343,26.2732
4.0482,6.4061,-1.8006,27.3804
4.1756,6.374,-1.6072,28.4975
4.3025,6.3413,-1.6317,29.6242
4.4288,6.3114,-1.4941,30.7609
4.5545,6.2843,-1.3575,31.9065
4.6797,6.2565,-1.389,33.0603
4.8042,6.2325,-1.1985,34.222
4.9285,6.2067,-1.2909,35.3922
5.0522,6.1869,-0.9887,36.5702
5.1754,6.1652,-1.0863,37.7548
5.2983,6.1461,-0.9566,38.9463
5.4208,6.1284,-0.8859,40.1442
5.5432,6.1109,-0.8743,41.3492
5.6651,6.0982,-0.6324,42.5595
5.7868,6.0822,-0.7995,43.7747
5.9082,6.071,-0.5594,44.9953
6.0293,6.0599,-0.5549,46.2197
6.1503,6.0489,-0.5518,47.4484
6.2711,6.0414,-0.374,48.6808
6.3918,6.0328,-0.433,49.9165
6.5123,6.0276,-0.258,51.1548
6.6327,6.0212,-0.3201,52.3952
6.7532,6.0171,-0.2067,53.6383
6.8734,6.0152,-0.0954,54.8825
6.9936,6.0119,-0.1616,56.1272
7.1138,6.0109,-0.0529,57.3731
7.2341,6.0108,-0.0047,58.6197
7.3544,6.0116,0.042,59.8665
7.4745,6.0145,0.1451,61.112
7.5949,6.0148,0.0149,62.3568
7.7154,6.0194,0.2305,63.6015
7.8357,6.0248,0.2702,64.8438
7.9564,6.0276,0.137,66.0843
8.0771,6.0345,0.3454,67.3236
8.1979,6.0409,0.3233,68.5605
8.3189,6.0481,0.3565,69.7947
8.44,6.0558,0.3879,71.0259
8.5612,6.0642,0.4173,72.2538
8.6826,6.0731,0.4447,73.4784
8.8044,6.0814,0.4153,74.7004
8.9262,6.0934,0.6031,75.9187
9.0483,6.1015,0.4057,77.1332
9.1704,6.1144,0.642,78.3438
9.293,6.1232,0.4429,79.5504
9.4158,6.1356,0.6186,80.754
9.5386,6.1482,0.6303,81.9527
9.6619,6.1579,0.4818,83.1474
9.7853,6.1718,0.6999,84.3383
9.9089,6.1828,0.548,85.5244
10.0328,6.1949,0.6034,86.7069
10.1569,6.208,0.6555,87.8849
10.2814,6.218,0.5004,89.0594
10.4059,6.233,0.7515,90.2299
10.5309,6.2418,0.4412,91.3964
10.6559,6.2565,0.7357,92.5592
10.7813,6.266,0.4744,93.7176
10.9068,6.2783,0.6123,94.8728
11.0326,6.2892,0.5485,96.0242
11.1585,6.2999,0.5328,97.172
11.2847,6.3102,0.5154,98.3166
11.4111,6.3201,0.4966,99.4582
11.5378,6.3297,0.4764,100.5973
11.6645,6.3397,0.5034,101.7332
11.7915,6.3474,0.3841,102.8662
11.9187,6.3566,0.4571,103.9968
12.046,6.3633,0.3369,105.1252
12.1734,6.3724,0.456,106.251
12.301,6.3772,0.2396,107.3745
12.4286,6.3853,0.4053,108.4961
12.5565,6.3891,0.1895,109.616
12.6844,6.3962,0.3544,110.7347
12.8124,6.3999,0.1873,111.8516
12.9405,6.4051,0.2579,112.967
13.0687,6.4079,0.1394,114.0813
13.1969,6.4121,0.2114,115.1947
13.3252,6.415,0.1423,116.3068
13.4535,6.4174,0.1216,117.4178
13.5819,6.4185,0.0547,118.5288
13.7103,6.4221,0.1791,119.6393
13.8387,6.4225,0.0202,120.7486
13.9672,6.4235,0.0527,121.8578
14.0957,6.4243,0.0395,122.9672
14.2242,6.4258,0.076,124.076
14.3527,6.4252,-0.0291,125.1845
14.4813,6.4255,0.011,126.2937
14.6097,6.4275,0.1018,127.402
14.7384,6.4247,-0.1422,128.5104
14.8668,6.4276,0.1452,129.6189
14.9953,6.4256,-0.0954,130.727
15.1238,6.4267,0.0523,131.8353
15.2524,6.4259,-0.0399,132.9441
15.3809,6.4282,0.1134,134.0524
15.5095,6.4267,-0.0727,135.1603
15.6381,6.4284,0.085,136.2686
15.7666,6.4294,0.0496,137.3765
15.8952,6.4307,0.065,138.4838
16.024,6.4314,0.0329,139.5914
16.1526,6.4354,0.2011,140.6983
16.2813,6.4369,0.074,141.8036
16.4101,6.4388,0.097,142.9088
16.5391,6.4432,0.222,144.0138
16.6679,6.4482,0.2502,145.1168
16.7969,6.4508,0.1285,146.2184
16.926,6.457,0.3098,147.3193
17.0554,6.4619,0.2421,148.4193
17.1848,6.4704,0.4281,149.5173
17.3144,6.4757,0.2624,150.6132
17.4439,6.4857,0.5027,151.7066
17.5737,6.4925,0.3394,152.7974
17.7039,6.5014,0.4429,153.8869
17.8325,6.438,-3.1729,154.9662
17.9589,6.3104,-6.3694,156.0241
18.0825,6.1838,-6.3345,157.0561
18.2035,6.0523,-6.579,158.0609
18.322,5.9227,-6.4764,159.0401
18.438,5.7931,-6.4729,159.9937
18.5511,5.6649,-6.4222,160.9205
18.6618,5.5337,-6.5564,161.8213
18.77,5.4056,-6.4019,162.697
18.8756,5.2758,-6.4868,163.5474
18.9785,5.1481,-6.3806,164.3725
19.0788,5.02,-6.4183,165.1714
19.1767,4.89,-6.4927,165.9459
19.272,4.7632,-6.3341,166.6968
19.3648,4.6358,-6.3684,167.4233
19.4549,4.5088,-6.3524,168.1254
19.5424,4.3823,-6.336,168.8032
19.6275,4.2551,-6.3617,169.4577
19.7101,4.1292,-6.2945,170.0898
19.7902,4.0036,-6.2768,170.6995
19.8678,3.8784,-6.259,171.2869
19.9429,3.7536,-6.2414,171.8522
20.0156,3.628,-6.2641,172.3963
20.0855,3.506,-6.1172,172.9185
20.1533,3.3793,-6.3172,173.4197
20.2184,3.2578,-6.0754,173.9009
20.2809,3.135,-6.1563,174.3605
20.3412,3.0105,-6.217,174.8003
20.3991,2.8891,-6.0661,175.2213
20.4545,2.767,-6.0988,175.6227
20.5074,2.6453,-6.0842,176.0047
20.5578,2.5242,-6.0704,176.3673
20.6058,2.4022,-6.0921,176.7114
20.6514,2.2825,-5.9963,177.0373
20.6946,2.1611,-6.0658,177.345
20.7356,2.0407,-6.0055,177.6354
20.7739,1.9217,-5.9625,177.9078
20.8101,1.7998,-6.0605,178.1631
20.8437,1.6819,-5.8964,178.4014
20.875,1.5617,-6.0116,178.6218
20.9038,1.4425,-5.956,178.8255
20.9303,1.3236,-5.9485,179.0123
20.9543,1.205,-5.9422,179.1823
20.976,1.0868,-5.9374,179.3357
